"","X1","X2","X3","X4","X5"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:251:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3289 and map preceding p. 3289.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 01","
SUMMARY Sets aside a tract of land in Colorado and New Mexico as the Las Animas Forest Reserve.","
NOTESMost of this reserve (then called a national forest) was later consolidated into the San Isabel National Forest by a Presidential proclamation of May 27, 1910 (36 Stat. 2701). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:251:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:252:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3290 and map following p. 3290.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Montana as the Little Rockies Forest Reserve.","
NOTESThis reserve (then called a national forest) was consolidated into the newly-created Jefferson National Forest by an Executive Order of July 2, 1908 (see 37 Stat. 1731). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:252:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:253:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3292 and map following p. 3292.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Idaho as the Port Neuf Forest Reserve.","
NOTESThis reserve (then called a national forest) was consolidated into the Pocatello National Forest by an Executive Order of May 26, 1908 (see 36 Stat. 2696). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:253:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:254:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3293 and map preceding p. 3293.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Idaho as the Palouse Forest Reserve.","
NOTESRoosevelt created this reserve before signing the appropriations bill for the Department of Agriculture for 1908 (34 Stat. 1269), which forbade the President to create additional national forests in Idaho and five other Western states. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:254:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:255:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3295 and map preceding p. 3295.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Montana and Idaho as the Cabinet Forest Reserve.","
NOTESThe boundaries of this reserve (then called a national forest) were later diminished by Executive Orders of June 25 and 26, 1908 (see 36 Stat. 2688 and 37 Stat. 1749), and by a Presidential proclamation of April 30, 1912 (37 Stat. 1740), and were enlarged by a Presidential proclamation of June 3, 1918 (40 Stat. [Proclamations] 144). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:255:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:256:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3296 and map following p. 3296.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Enlarges the boundaries of the Mount Rainier Forest Reserve, Washington, and renames the reserve the Rainier Forest Reserve.","
NOTESThis reserve was originally established by a Presidential proclamation of February 22, 1897 (29 Stat. 896). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:256:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:257:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3299 and map preceding p. 3299.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Oregon as the Coquille Forest Reserve.","
NOTESThis reserve (then called a national forest) was consolidated into the Siskiyou National Forest by an Executive Order of June 30, 1908 (see 37 Stat. 1708). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:257:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:258:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3301 and map preceding p. 3301.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Oregon as the Umpqua Forest Reserve.","
NOTESThe boundaries of this reserve (then called a national forest) were later modified by an Executive Order of June 30, 1908, and by a Presidential proclamation of June 30, 1911 (37 Stat. 1703 and 1705). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:258:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:259:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3302 and map following p. 3302.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Consolidates the Blue Mountains Forest Reserve and the Maury Mountain Forest Reserve, Oregon, superseding the reserve boundaries created by the Presidential proclamations of June 2, 1905 (34 Stat. 3066), and March 15, 1906 (34 Stat. 3194); the consolidated reserve is to be called the Blue Mountains Forest Reserve.","
NOTESThe boundaries of this reserve (then called a national forest) were diminished by a Presidential proclamation of January 9, 1908 (35 Stat. 2172), and by Executive Orders of June 13, 1908 (see 36 Stat. 2698, 2699 and 2700). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:259:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:260:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3305 and map preceding p. 3305.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Montana as the Otter Forest Reserve.","
NOTESThe name of this reserve (then called a national forest) was changed to the Custer National Forest by an Executive Order of July 2, 1908 (see 37 Stat. 1748). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:260:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:261:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, p. 3310 and map following p. 3310.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1907 03 02","
SUMMARY Sets aside a tract of land in Oregon as the Tillamook Forest Reserve.","
NOTESRoosevelt created this reserve before signing the appropriations bill for the Department of Agriculture for 1908 (34 Stat. 1269), which forbade the President to create additional national forests in Oregon and five other Western states. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:261:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:262:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 2991-92.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 03 20","
SUMMARY Sets aside a tract of land in Arizona as the Pinal Mountains Forest Reserve.","
NOTESThis reserve (then called a national forest) was consolidated into the Tonto National Forest by a Presidential proclamation of January 13, 1908 (35 Stat. 2176). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:262:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:263:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 2992-95.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 03 27","
SUMMARY Sets aside a tract of land in California as the Plumas Forest Reserve.","
NOTESThe boundaries of this reserve (then called a national forest) were enlarged and modified by a Presidential proclamation of May 27, 1907 (35 Stat. 2138), by an Executive Order of July 2, 1908 (see 35 Stat. 2246), and by a Presidential proclamation of July 28, 1910 (36 Stat. 2731). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:263:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:264:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 2998-3001.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 04 29","
SUMMARY Sets aside a tract of land in California as the Trinity Forest Reserve.","
NOTESThe boundaries of this reserve (then called a national forest) were modified by Presidential proclamations of February 3, 1908 (35 Stat. 2179), and July 2, 1908 (35 Stat. 2195), by an Executive Order of July 2, 1908 (see 35 Stat. 2234), and by Presidential proclamations of December 16, 1910 (36 Stat. 2765), June 7, 1912 (37 Stat. 1745), and October 1, 1920 (41 Stat. 1803). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:264:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:265:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 3001-3003.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 05 06","
SUMMARY Sets aside a tract of land in California as the Klamath Forest Reserve.","
NOTESThe boundaries of this reserve (then called a national forest) were later modified by an Executive Order of June 30, 1908 (see 37 Stat. 1708 and 1711), by Presidential proclamations of July 2, 1908 (35 Stat. 2195), February 13, 1909 (35 Stat. 2223), and November 3, 1910 (36 Stat. 2756); by a Presidential proclamation of June 30, 1911 (37 Stat. 1707), incorporating some lands in Oregon; and by a Presidential proclamation of June 21, 1912 (37 Stat. 1753). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:265:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:266:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 3004-3008.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 05 06","
SUMMARY Sets aside a tract of land in Oregon as the Wallowa Forest Reserve.","
NOTESThis reserve was consolidated into the newly-created Imnaha Forest Reserve (later renamed the Wallowa National Forest) by a Presidential proclamation of March 1, 1907 (34 Stat. 3284). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:266:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:267:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 3010-3013.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 05 12","
SUMMARY Sets aside a tract of land in Oregon and Washington as the Wenaha Forest Reserve.","
NOTESThe boundaries of this reserve were later enlarged by Presidential proclamations of March 1, 1907 (34 Stat. 3279), and May 27, 1910 (36 Stat. 2702 and 2703). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:267:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:268:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 3013-3020.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 05 12","
SUMMARY Sets aside a tract of land in Colorado as the Leadville Forest Reserve.","
NOTESThis reserve (then called a national forest) was diminished and consolidated with portions of the Pikes Peak, Gunnison, Cochetopa, Holy Cross, and Arapaho National Forests by an Executive Order of July 1, 1908 (see 36 Stat. 2705, 2706, 2734, 2743, and 2769). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:268:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:269:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 34, Part 3, pp. 3020-3022.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1905 05 12","
SUMMARY Sets aside a tract of land in Utah as the Sevier Forest Reserve.","
NOTESThe boundaries of this reserve were later enlarged and modified by Presidential proclamations of January 17, 1906 (34 Stat. 3187), and December 23, 1910 (36 Stat. 2771). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:269:./temp/~ammem_I8sX::"
